filename;wer;ground_truth;truthReduced;hypothesis;hypothesisReduced;time;audio_length
2015-02-09-12-01-34;0.10526315789473684;Zunächst durften die Studenten das Semester fertigstudieren , später wurde die Regel dahingehend geändert , dass sie das Studienjahr abschließen durften .;zunaechst durften die studenten das semester fertigstudieren spaeter wurde die regel dahingehend geaendert dass sie das studienjahr abschliessen durften; Zunächst durften die Studenten das Semester fertig studieren, später wurde die Regel dahingehend geändert, dass sie das Studienjahr abschließen durften.;zunaechst durften die studenten das semester fertig studieren spaeter wurde die regel dahingehend geaendert dass sie das studienjahr abschliessen durften;2.214608907699585;9.259688
2015-02-03-13-17-55;0.0;Bei den Olympischen Spielen 1968 in Grenoble reichte es zur Bronzemedaille .;bei den olympischen spielen 1968 in grenoble reichte es zur bronzemedaille; Bei den Olympischen Spielen 1968 in Grenoble reichte es zur Bronze-Medaille.;bei den olympischen spielen 1968 in grenoble reichte es zur bronzemedaille;1.54066801071167;7.93
2015-02-10-13-43-26;0.0;Er ist relativ lang und schmal , der Oberschnabel ist nur schwach gekrümmt .;er ist relativ lang und schmal der oberschnabel ist nur schwach gekruemmt; Er ist relativ lang und schmal, der Oberschnabel ist nur schwach gekrümmt.;er ist relativ lang und schmal der oberschnabel ist nur schwach gekruemmt;1.5293850898742676;6.03
2015-02-10-13-34-28;0.0;Nach dem zweiten Weltkrieg wurden die Vereinigten Stahlwerke zerschlagen .;nach dem 2 weltkrieg wurden die vereinigten stahlwerke zerschlagen; Nach dem zweiten Weltkrieg wurden die Vereinigten Stahlwerke zerschlagen.;nach dem 2 weltkrieg wurden die vereinigten stahlwerke zerschlagen;1.393355131149292;5.73
2015-02-10-11-45-39;0.0;Dieser Ausschuss lehnt den Einsatz von Fett innerhalb der gesamten Europäischen Union ab.;dieser ausschuss lehnt den einsatz von fett innerhalb der gesamten europaeischen union ab; Dieser Ausschuss lehnt den Einsatz von Fett innerhalb der gesamten Europäischen Union ab.;dieser ausschuss lehnt den einsatz von fett innerhalb der gesamten europaeischen union ab;1.4457645416259766;6.36
2015-01-27-13-41-19;0.0;Durch Negation entstehen Paare als Gegensätze , die als Gegenkräfte wirksam werden .;durch negation entstehen paare als gegensaetze die als gegenkraefte wirksam werden; Durch Negation entstehen Paare als Gegensätze, die als Gegenkräfte wirksam werden.;durch negation entstehen paare als gegensaetze die als gegenkraefte wirksam werden;1.8821749687194824;6.33
2015-02-10-14-29-03;0.05263157894736842;Das Aktienkapital beträgt rund 9,72 Millionen Schweizer Franken und gliedert sich seit 1995 in 97'238 Inhaberaktien à 100 Franken .;das aktienkapital betraegt rund 972 1000000 schweizer franken und gliedert sich seit 1995 in 97238 inhaberaktien à 100 franken; Das Aktienkapital betrag rund 9,72 Millionen Schweizer Franken und gliedert sich seit 1995 in 97.238 Inhaberaktien à 100 Franken.;das aktienkapital betrag rund 972 1000000 schweizer franken und gliedert sich seit 1995 in 97238 inhaberaktien à 100 franken;3.2564549446105957;16.36
2015-02-09-12-11-04;0.06666666666666667;Das entspricht nicht unseren ethischen Standards und passt auch gar nicht zur Unternehmenskultur von Bosch;das entspricht nicht unseren ethischen standards und passt auch gar nicht zur unternehmenskultur von bosch; Das entspricht nicht unseren ethischen Standards und passt auch gar nicht zur Unternehmensstruktur von Bosch.;das entspricht nicht unseren ethischen standards und passt auch gar nicht zur unternehmensstruktur von bosch;2.2898311614990234;6.299688
2015-02-04-14-02-15;0.125;Bemerkenswert ist auch Balaguers Einsatz für den Naturschutz .;bemerkenswert ist auch balaguers einsatz fuer den naturschutz; Bemerkenswert ist auch Dalaguas Einsatz für den Naturschutz.;bemerkenswert ist auch dalaguas einsatz fuer den naturschutz;1.309938907623291;5.97
2015-01-27-14-32-03;0.0;Die Süchtigen sind besessen von dem Gedanken, sich bewegen zu müssen, sie vernachlässigen ihre Gesundheit und ihr soziales Umfeld;die suechtigen sind besessen von dem gedanken sich bewegen zu muessen sie vernachlaessigen ihre gesundheit und ihr soziales umfeld; Die Süchtigen sind besessen von dem Gedanken, sich bewegen zu müssen. Sie vernachlässigen ihre Gesundheit und ihr soziales Umfeld.;die suechtigen sind besessen von dem gedanken sich bewegen zu muessen sie vernachlaessigen ihre gesundheit und ihr soziales umfeld;2.2295777797698975;7.84
2015-01-27-14-41-06;0.0;Warte nicht, schau nicht nur zu, hilf!;warte nicht schau nicht nur zu hilf; Warte nicht, schau nicht nur zu, hilf!;warte nicht schau nicht nur zu hilf;1.1261191368103027;4.75
2015-01-27-13-43-04;0.09090909090909091;Momper wurde in dieser Zeit über die Grenzen Deutschlands hinaus bekannt .;momper wurde in dieser zeit ueber die grenzen deutschlands hinaus bekannt; Momba wurde in dieser Zeit über die Grenzen Deutschlands hinaus bekannt.;momba wurde in dieser zeit ueber die grenzen deutschlands hinaus bekannt;1.2670588493347168;5.04
2015-02-09-12-08-32;0.10344827586206896;Für die Kenianer in extremer Armut haben die Millenniumsziele bedeutet, dass zum ersten Mal über Müttersterblichkeit und Kinder, die nicht zu Schule gehen oder an Malaria sterben, geredet wurde.;fuer die kenianer in extremer armut haben die millenniumsziele bedeutet dass zum 1 mal ueber muettersterblichkeit und kinder die nicht zu schule gehen oder an malaria sterben geredet wurde; Für die Kenianer in extremer Armut haben die Millenniumsziele bedeutend, dass zum ersten Mal über Muttersterblichkeit und Kinder, die nicht zur Schule gehen oder an Malaria sterben, geredet wurde.;fuer die kenianer in extremer armut haben die millenniumsziele bedeutend dass zum 1 mal ueber muttersterblichkeit und kinder die nicht zur schule gehen oder an malaria sterben geredet wurde;2.852506637573242;15.549688
2015-02-03-13-16-31;0.0;Sie können deshalb sicher sein, dass wir gegen diese Vorschläge stimmen werden, wie wir es auch im Ausschuss für Beschäftigung und soziale Angelegenheiten getan haben.;sie koennen deshalb sicher sein dass wir gegen diese vorschlaege stimmen werden wie wir es auch im ausschuss fuer beschaeftigung und soziale angelegenheiten getan haben; Sie können deshalb sicher sein, dass wir gegen diese Vorschläge stimmen werden, wie wir es auch im Ausschuss für Beschäftigung und soziale Angelegenheiten getan haben.;sie koennen deshalb sicher sein dass wir gegen diese vorschlaege stimmen werden wie wir es auch im ausschuss fuer beschaeftigung und soziale angelegenheiten getan haben;3.012948989868164;10.45
2015-02-10-12-42-14;0.0;Denken Sie an einen Arbeitsplatz vor 25 Jahren.;denken sie an einen arbeitsplatz vor 25 jahren; Denken Sie an einen Arbeitsplatz vor 25 Jahren.;denken sie an einen arbeitsplatz vor 25 jahren;1.3540210723876953;4.35
2015-01-27-13-37-53;0.0;Erreichte Fortschritte sind ebenso zu dokumentieren wie erfolgreiche Modellprojekte.;erreichte fortschritte sind ebenso zu dokumentieren wie erfolgreiche modellprojekte; Erreichte Fortschritte sind ebenso zu dokumentieren wie erfolgreiche Modellprojekte.;erreichte fortschritte sind ebenso zu dokumentieren wie erfolgreiche modellprojekte;2.390061616897583;6.06
2015-02-10-13-39-53;0.0;Da Griffon und seine Schergen ihr ihre Ranch und ihr Land streitig machen wollen , kommt sie in arge Bedrängnis , da sie einen Verkauf ablehnte und Griffon daher mit Gewalt versuchte , sich das Land unter den Nagel zu reißen .;da griffon und seine schergen ihr ihre ranch und ihr land streitig machen wollen kommt sie in arge bedraengnis da sie einen verkauf ablehnte und griffon daher mit gewalt versuchte sich das land unter den nagel zu reissen; Da Griffon und seine Schergen ihr ihre Ranch und ihr Land streitig machen wollen, kommt sie in arge Bedrängnis, da sie einen Verkauf ablehnte und Griffon daher mit Gewalt versuchte, sich das Land unter den Nagel zu reißen.;da griffon und seine schergen ihr ihre ranch und ihr land streitig machen wollen kommt sie in arge bedraengnis da sie einen verkauf ablehnte und griffon daher mit gewalt versuchte sich das land unter den nagel zu reissen;3.675981283187866;20.36
2015-02-03-12-07-07;0.0;Ist die einseitige Unabhängigkeitserklärung durch die Provisorischen Institutionen der Selbstverwaltung des Kosovo im Einklang mit dem Völkerrecht?;ist die einseitige unabhaengigkeitserklaerung durch die provisorischen institutionen der selbstverwaltung des kosovo im einklang mit dem voelkerrecht; Ist die einseitige Unabhängigkeitserklärung durch die provisorischen Institutionen der Selbstverwaltung des Kosovo im Einklang mit dem Völkerrecht?;ist die einseitige unabhaengigkeitserklaerung durch die provisorischen institutionen der selbstverwaltung des kosovo im einklang mit dem voelkerrecht;2.436079978942871;8.76
2015-02-04-14-17-16;0.07692307692307693;Längsschnittstudien zur Erforschung des erfolgreichen Alterns und zur Vorbeugung der Gebrechlichkeit im Alter;laengsschnittstudien zur erforschung des erfolgreichen alterns und zur vorbeugung der gebrechlichkeit im alter; Längsschnittstudien zur Erforschung des erfolgreichen Alters und zur Vorbeugung der Gebrechlichkeit im Alter.;laengsschnittstudien zur erforschung des erfolgreichen alters und zur vorbeugung der gebrechlichkeit im alter;1.911571741104126;7.819688
2015-02-04-12-34-00;0.0;Meine erste Ehe in den Studentenjahren hat leider nicht lange gehalten;meine 1 ehe in den studentenjahren hat leider nicht lange gehalten; Meine erste Ehe in den Studentenjahren hat leider nicht lange gehalten.;meine 1 ehe in den studentenjahren hat leider nicht lange gehalten;1.2830476760864258;4.47
2015-02-09-12-10-23;0.1;Lange Zeit wurde keine rationale , evidenzbasierte Methode zur Risikobewertung verwendet .;lange zeit wurde keine rationale evidenzbasierte methode zur risikobewertung verwendet; Lange Zeit wurde eine rationale, evidenzbasierte Methode zur Risikobewertung verwendet.;lange zeit wurde eine rationale evidenzbasierte methode zur risikobewertung verwendet;1.7233083248138428;7.089688
2015-02-03-12-15-13;0.0;Wenige Jahre später folgte der Abschluss als Master of Science . 1943 , auf dem Höhepunkt seiner Karriere , wurde ihm schließlich die Ehrendoktorwürde der Wissenschaft verliehen .;wenige jahre spaeter folgte der abschluss als master of science 1943 auf dem hoehepunkt seiner karriere wurde ihm schliesslich die ehrendoktorwuerde der wissenschaft verliehen; Wenige Jahre später folgte der Abschluss als Master of Science. 1943, auf dem Höhepunkt seiner Karriere, wurde ihm schließlich die Ehrendoktorwürde der Wissenschaft verliehen.;wenige jahre spaeter folgte der abschluss als master of science 1943 auf dem hoehepunkt seiner karriere wurde ihm schliesslich die ehrendoktorwuerde der wissenschaft verliehen;3.723240613937378;11.15
2015-02-03-12-03-00;0.0;Eine betrifft die Beseitigung wirtschaftlicher Hemmnisse, die die Arbeitnehmer im Wesentlichen davon abhalten, ihren Ruhestand zu verschieben.;eine betrifft die beseitigung wirtschaftlicher hemmnisse die die arbeitnehmer im wesentlichen davon abhalten ihren ruhestand zu verschieben; Eine betrifft die Beseitigung wirtschaftlicher Hemmnisse, die die Arbeitnehmer im Wesentlichen davon abhalten, ihren Ruhestand zu verschieben.;eine betrifft die beseitigung wirtschaftlicher hemmnisse die die arbeitnehmer im wesentlichen davon abhalten ihren ruhestand zu verschieben;2.9435644149780273;7.82
2015-02-03-13-15-32;0.0;Vor diesem Hintergrund sollten wir den Standpunkt des Haushaltsausschusses des Parlaments begrüßen.;vor diesem hintergrund sollten wir den standpunkt des haushaltsausschusses des parlaments begruessen; Vor diesem Hintergrund sollten wir den Standpunkt des Haushaltsausschusses des Parlaments begrüßen.;vor diesem hintergrund sollten wir den standpunkt des haushaltsausschusses des parlaments begruessen;1.7275500297546387;5.92
2015-02-10-12-45-27;0.1;Die Charta schreibt darüber hinaus wirtschaftliche und soziale Rechte fest.;die charta schreibt darueber hinaus wirtschaftliche und soziale rechte fest; Die Charter schreibt darüber hinaus wirtschaftliche und soziale Rechte fest.;die charter schreibt darueber hinaus wirtschaftliche und soziale rechte fest;1.2973105907440186;4.71
2015-02-04-13-58-52;0.0;Doch die Vergangenheit holte ihn ein ...;doch die vergangenheit holte ihn ein; Doch die Vergangenheit holte ihn ein.;doch die vergangenheit holte ihn ein;1.0017328262329102;4.09
2015-02-09-12-19-12;0.0;Wir brauchen Masse und Klasse.;wir brauchen masse und klasse; Wir brauchen Masse und Klasse.;wir brauchen masse und klasse;0.8939986228942871;3.289688
2015-02-03-12-18-04;0.07142857142857142;Zweitens begrüßte Kommission die Fortschritte bei der Umsetzung des Abkommens über Partnerschaft und Zusammenarbeit.;zweitens begruesste kommission die fortschritte bei der umsetzung des abkommens ueber partnerschaft und zusammenarbeit; Zweitens begrüße Kommission die Fortschritte bei der Umsetzung des Abkommens über Partnerschaft und Zusammenarbeit.;zweitens begruesse kommission die fortschritte bei der umsetzung des abkommens ueber partnerschaft und zusammenarbeit;1.853492021560669;7.06
2015-02-04-14-03-38;0.0;Der jüngere Zweig der Familie verlegte seinen Hauptsitz nach Lorch am Rhein , wo das Geschlecht 1505 im Mannesstamm ausstarb .;der juengere zweig der familie verlegte seinen hauptsitz nach lorch am rhein wo das geschlecht 1505 im mannesstamm ausstarb; Der jüngere Zweig der Familie verlegte seinen Hauptsitz nach Lorch am Rhein, wo das Geschlecht 1505 im Mannesstamm ausstarb.;der juengere zweig der familie verlegte seinen hauptsitz nach lorch am rhein wo das geschlecht 1505 im mannesstamm ausstarb;2.3448801040649414;10.38
2015-02-10-13-49-57;0.0;Das ist ein historischer Sieg;das ist ein historischer sieg; Das ist ein historischer Sieg.;das ist ein historischer sieg;1.0823001861572266;3.32
2015-02-03-12-11-40;0.0;Die Klassenfahrten wurden ja bislang eh schon bezahlt, die Fahrtkosten auch;die klassenfahrten wurden ja bislang eh schon bezahlt die fahrtkosten auch; Die Klassenfahrten wurden ja bislang eh schon bezahlt, die Fahrtkosten auch.;die klassenfahrten wurden ja bislang eh schon bezahlt die fahrtkosten auch;1.9053034782409668;4.85
2015-01-27-13-47-47;0.0;Es geht immer um Transparenz, nämlich in der globalen Lieferkette.;es geht immer um transparenz naemlich in der globalen lieferkette; Es geht immer um Transparenz, nämlich in der globalen Lieferkette.;es geht immer um transparenz naemlich in der globalen lieferkette;2.0471880435943604;4.95
2015-02-10-11-46-32;0.0;Otto von Meranien rief jedenfalls 1232 den Eberhard , Sohn des Heinrich von Sonneberg , ausdrücklich in seiner Eigenschaft als advocatus der Kirche zu Coburg wegen eines Eingriffs in die Rechte des Klosters Banz in einem Schreiben hart zur Ordnung .;otto von meranien rief jedenfalls 1232 den eberhard sohn des heinrich von sonneberg ausdruecklich in seiner eigenschaft als advocatus der kirche zu coburg wegen eines eingriffs in die rechte des klosters banz in einem schreiben hart zur ordnung; Otto von Meranien rief jedenfalls 1232 den Eberhard, Sohn des Heinrich von Sonneberg, ausdrücklich in seiner Eigenschaft als Advocatus der Kirche zu Coburg, wegen eines Eingriffs in die Rechte des Klosters Banz in einem Schreiben, hart zur Ordnung.;otto von meranien rief jedenfalls 1232 den eberhard sohn des heinrich von sonneberg ausdruecklich in seiner eigenschaft als advocatus der kirche zu coburg wegen eines eingriffs in die rechte des klosters banz in einem schreiben hart zur ordnung;4.476910591125488;15.44
2015-02-04-12-35-42;0.0;Mit seiner Schwäche für nicht funktionierende Pläne , um schnell reich zu werden , gerät er immer wieder in Schwierigkeiten .;mit seiner schwaeche fuer nicht funktionierende plaene um schnell reich zu werden geraet er immer wieder in schwierigkeiten; Mit seiner Schwäche für nicht funktionierende Pläne, um schnell reich zu werden, gerät er immer wieder in Schwierigkeiten.;mit seiner schwaeche fuer nicht funktionierende plaene um schnell reich zu werden geraet er immer wieder in schwierigkeiten;2.00776743888855;7.28
2015-02-03-13-14-41;0.0;Das Parlament nimmt den Antrag an.;das parlament nimmt den antrag an; Das Parlament nimmt den Antrag an.;das parlament nimmt den antrag an;0.8758323192596436;3.79
2015-02-10-12-40-42;0.16666666666666666;Das ist völlig unannehmbar, gerade zu einer Zeit, da nukleare wie konventionelle Energieanlagen Ziel terroristischer Angriffe werden könnten.;das ist voellig unannehmbar gerade zu einer zeit da nukleare wie konventionelle energieanlagen ziel terroristischer angriffe werden koennten; Das ist völlig unannehmbar, gerade zu einer Zeit, da nukleare wie konventionelle Energielagen zielterroristische Angriffe werden könnten.;das ist voellig unannehmbar gerade zu einer zeit da nukleare wie konventionelle energielagen zielterroristische angriffe werden koennten;2.257739305496216;8.66
2015-02-03-12-04-38;0.0;Auch die Schulträger können aufatmen;auch die schultraeger koennen aufatmen; Auch die Schulträger können aufatmen.;auch die schultraeger koennen aufatmen;1.0429558753967285;4.03
2015-02-10-14-31-52;0.041666666666666664;Jetzt gehen wir durch die Katakomben des Flughafens zu unserer Asservatenkammer, die natürlich ein bisschen versteckt ist, weil sie werden gleich unsere Schätze kennenlernen.;jetzt gehen wir durch die katakomben des flughafens zu unserer asservatenkammer die natuerlich ein bisschen versteckt ist weil sie werden gleich unsere schaetze kennenlernen; Jetzt gehen wir durch die Katakomben des Flughafens zu unserer Aserwartenkammer, die natürlich ein bisschen versteckt ist, weil sie werden gleich unsere Schätze kennenlernen.;jetzt gehen wir durch die katakomben des flughafens zu unserer aserwartenkammer die natuerlich ein bisschen versteckt ist weil sie werden gleich unsere schaetze kennenlernen;3.035517454147339;8.94
2015-02-04-12-33-32;0.0;Das darf so nicht weitergehen.;das darf so nicht weitergehen; Das darf so nicht weitergehen.;das darf so nicht weitergehen;1.0493593215942383;2.95
2015-02-10-14-19-37;0.14285714285714285;Vor allem, wenn die Frau ihre Vorschläge wie Aussagesätze und nicht wie Fragen formuliert.;vor allem wenn die frau ihre vorschlaege wie aussagesaetze und nicht wie fragen formuliert; Vor allem, wenn die Frau ihre Vorschläge wie Aussage setze und nicht wie Fragen formuliert.;vor allem wenn die frau ihre vorschlaege wie aussage setze und nicht wie fragen formuliert;2.3059256076812744;8.9
2015-02-09-12-46-50;0.0;Wie auch immer, die Verbindung zu Tschetschenien ist eindeutig.;wie auch immer die verbindung zu tschetschenien ist eindeutig; Wie auch immer, die Verbindung zu Tschetschenien ist eindeutig.;wie auch immer die verbindung zu tschetschenien ist eindeutig;1.80088210105896;5.059688
2015-02-10-12-35-08;0.0;Die Agenda 2010 ist aus meiner Sicht;die agenda 2010 ist aus meiner sicht; Die Agenda 2010 ist aus meiner Sicht...;die agenda 2010 ist aus meiner sicht;0.9504129886627197;4.25
2015-01-27-13-46-58;0.0;Von 1982 bis 1990 war er Abteilungsleiter Umwelthygiene bei der Hygieneinspektion Potsdam .;von 1982 bis 1990 war er abteilungsleiter umwelthygiene bei der hygieneinspektion potsdam; Von 1982 bis 1990 war er Abteilungsleiter Umwelthygiene bei der Hygieneinspektion Potsdam.;von 1982 bis 1990 war er abteilungsleiter umwelthygiene bei der hygieneinspektion potsdam;1.78147292137146;7.86
2015-02-09-12-15-05;0.09090909090909091;Antikörper spielen bei der Bekämpfung von Helicobacter daher kaum eine Rolle;antikoerper spielen bei der bekaempfung von helicobacter daher kaum eine rolle; Antikörper spielen bei der Bekämpfung von Heliobacter daher kaum eine Rolle.;antikoerper spielen bei der bekaempfung von heliobacter daher kaum eine rolle;1.4708871841430664;7.349688
2015-02-03-13-05-34;0.0;Darmstadt 2006 , wo ein guter Überblick über die Forschung gegeben wird .;darmstadt 2006 wo ein guter ueberblick ueber die forschung gegeben wird; Darmstadt 2006, wo ein guter Überblick über die Forschung gegeben wird.;darmstadt 2006 wo ein guter ueberblick ueber die forschung gegeben wird;1.348625659942627;5.82
2015-02-03-13-15-40;0.0;Die Unbestechlichkeit des Spiegels ist Gleichnis für unfehlbare Gerechtigkeit , die nicht vom Menschen kommt .;die unbestechlichkeit des spiegels ist gleichnis fuer unfehlbare gerechtigkeit die nicht vom menschen kommt; Die Unbestechlichkeit des Spiegels ist Gleichnis für unfehlbare Gerechtigkeit, die nicht vom Menschen kommt.;die unbestechlichkeit des spiegels ist gleichnis fuer unfehlbare gerechtigkeit die nicht vom menschen kommt;1.7585868835449219;6.49
2015-02-10-11-34-48;0.0;Elemente des aschkenasischen Ritus sind selten .;elemente des aschkenasischen ritus sind selten; Elemente des aschkenasischen Ritus sind selten.;elemente des aschkenasischen ritus sind selten;1.1414222717285156;4.96
2015-01-27-12-40-02;0.0;Die unterschiedliche Anordnung der Rotationsachsen erlaubt verschiedene Puzzles mit der gleichen Grundform .;die unterschiedliche anordnung der rotationsachsen erlaubt verschiedene puzzles mit der gleichen grundform; Die unterschiedliche Anordnung der Rotationsachsen erlaubt verschiedene Puzzles mit der gleichen Grundform.;die unterschiedliche anordnung der rotationsachsen erlaubt verschiedene puzzles mit der gleichen grundform;1.6766009330749512;6.75
2015-02-10-11-50-23;0.0;Mit dem Fahrplan 1982 wurden diese Wagen abgezogen und bis ca . 1984 nur noch als Verstärkungswagen eingesetzt .;mit dem fahrplan 1982 wurden diese wagen abgezogen und bis ca 1984 nur noch als verstaerkungswagen eingesetzt; Mit dem Fahrplan 1982 wurden diese Wagen abgezogen und bis ca. 1984 nur noch als Verstärkungswagen eingesetzt.;mit dem fahrplan 1982 wurden diese wagen abgezogen und bis ca 1984 nur noch als verstaerkungswagen eingesetzt;2.3128769397735596;8.85
2015-02-09-12-19-02;0.2857142857142857;Derzeitiger Präsident ist Münchens Oberbürgermeister Christian Ude .;derzeitiger praesident ist muenchens oberbuergermeister christian ude; Derzeitiger Präsident des Münchens ist Münchens Oberbürgermeister Christian Ude.;derzeitiger praesident des muenchens ist muenchens oberbuergermeister christian ude;2.160937547683716;7.459688
2015-02-10-14-17-16;0.0;Das ist alles Mythos, alles Legende.;das ist alles mythos alles legende; Das ist alles Mythos, alles Legende.;das ist alles mythos alles legende;1.3516409397125244;5.15
2015-01-27-12-38-19;0.0;Ich begrüße, dass kleine Höfe durch eine neue Staffelung der Zahlungen stärker gefördert werden sollen.;ich begruesse dass kleine hoefe durch eine neue staffelung der zahlungen staerker gefoerdert werden sollen; Ich begrüße, dass kleine Höfe durch eine neue Staffelung der Zahlungen stärker gefördert werden sollen.;ich begruesse dass kleine hoefe durch eine neue staffelung der zahlungen staerker gefoerdert werden sollen;1.7761197090148926;6.55
2015-02-09-12-40-06;0.04;Die unheilvolle Unterscheidung von mordenden Terroristen und politischen Terroristen, bewaffneten Abteilungen und politischen Abteilungen macht die ganze Sache nur noch krimineller zum Nachteil des Gesetzes.;die unheilvolle unterscheidung von mordenden terroristen und politischen terroristen bewaffneten abteilungen und politischen abteilungen macht die ganze sache nur noch krimineller zum nachteil des gesetzes; Die unhaltvolle Unterscheidung von mordenden Terroristen und politischen Terroristen, bewaffneten Abteilungen und politischen Abteilungen macht die ganze Sache nur noch krimineller zum Nachteil des Gesetzes.;die unhaltvolle unterscheidung von mordenden terroristen und politischen terroristen bewaffneten abteilungen und politischen abteilungen macht die ganze sache nur noch krimineller zum nachteil des gesetzes;3.054614305496216;12.63
2015-02-03-12-18-53;0.0;Sie fallen zwischen Juli und September als Sommerregen und verdunsten zum großen Teil .;sie fallen zwischen juli und september als sommerregen und verdunsten zum grossen teil; Sie fallen zwischen Juli und September als Sommerregen und verdunsten zum großen Teil.;sie fallen zwischen juli und september als sommerregen und verdunsten zum grossen teil;1.403890609741211;5.52
2015-01-27-13-45-04;0.0;Dies ist eine weitere interessante Frage.;dies ist eine weitere interessante frage; Dies ist eine weitere interessante Frage.;dies ist eine weitere interessante frage;0.8597383499145508;2.99
2015-02-10-12-48-01;0.0;Konfessionalisierung und Bildung aus erziehungswissenschaftlicher Sicht;konfessionalisierung und bildung aus erziehungswissenschaftlicher sicht; Konfessionalisierung und Bildung aus erziehungswissenschaftlicher Sicht.;konfessionalisierung und bildung aus erziehungswissenschaftlicher sicht;1.2372572422027588;6.159688
2015-02-10-14-17-24;0.0;Ich sehe also die ganze Angelegenheit nicht derart schwarz, wie es anscheinend die Berichterstatterin tut.;ich sehe also die ganze angelegenheit nicht derart schwarz wie es anscheinend die berichterstatterin tut; Ich sehe also die ganze Angelegenheit nicht derart schwarz, wie es anscheinend die Berichterstatterin tut.;ich sehe also die ganze angelegenheit nicht derart schwarz wie es anscheinend die berichterstatterin tut;1.8608918190002441;6.35
2015-02-10-13-43-41;0.0;Der Rat, die Minister der Mitgliedsländer, haben eine Chance verpasst, Weichen zu stellen und auch zu hören, was ihre Bevölkerung möchte.;der rat die minister der mitgliedslaender haben eine chance verpasst weichen zu stellen und auch zu hoeren was ihre bevoelkerung moechte; Der Rat, die Minister der Mitgliedsländer haben eine Chance verpasst, Weichen zu stellen und auch zu hören, was ihre Bevölkerung möchte.;der rat die minister der mitgliedslaender haben eine chance verpasst weichen zu stellen und auch zu hoeren was ihre bevoelkerung moechte;2.6737864017486572;10.58
2015-02-03-12-16-40;0.0;Das könnte zur Folge haben, dass später die Preise, weil nicht mehr genügend Wettbewerber da sind, wieder nach oben gehen.;das koennte zur folge haben dass spaeter die preise weil nicht mehr genuegend wettbewerber da sind wieder nach oben gehen; Das könnte zur Folge haben, dass später die Preise, weil nicht mehr genügend Wettbewerber da sind, wieder nach oben gehen.;das koennte zur folge haben dass spaeter die preise weil nicht mehr genuegend wettbewerber da sind wieder nach oben gehen;3.0317447185516357;6.72
2015-02-10-11-35-27;0.03571428571428571;Es genügt, beispielsweise auf die Beiträge der Berichterstatterin und von Frau Fraga hinzuweisen, um aufzuzeigen, dass der Ausschuss für Fischerei den Kommissionsvorschlag erheblich verbessert und gerechter gestaltet hat.;es genuegt beispielsweise auf die beitraege der berichterstatterin und von frau fraga hinzuweisen um aufzuzeigen dass der ausschuss fuer fischerei den kommissionsvorschlag erheblich verbessert und gerechter gestaltet hat; Es genügt beispielsweise auf die Beiträge der Berichterstatterin und von Frau Frager hinzuweisen, um aufzuzeigen, dass der Ausschuss für Fischerei den Kommissionsvorschlag erheblich verbessert und gerechter gestaltet hat.;es genuegt beispielsweise auf die beitraege der berichterstatterin und von frau frager hinzuweisen um aufzuzeigen dass der ausschuss fuer fischerei den kommissionsvorschlag erheblich verbessert und gerechter gestaltet hat;3.6545650959014893;12.7
2015-02-10-12-50-17;0.0;Das Außenministerium der Vereinigten Staaten zeigte in seinen Berichten, dass ein beachtlicher Anteil der Operationen der Aufständischen durch den Rauschgifthandel finanziert wird.;das aussenministerium der vereinigten staaten zeigte in seinen berichten dass ein beachtlicher anteil der operationen der aufstaendischen durch den rauschgifthandel finanziert wird; Das Außenministerium der Vereinigten Staaten zeigte in seinen Berichten, dass ein beachtlicher Anteil der Operationen der Aufständischen durch den Rauschgifthandel finanziert wird.;das aussenministerium der vereinigten staaten zeigte in seinen berichten dass ein beachtlicher anteil der operationen der aufstaendischen durch den rauschgifthandel finanziert wird;2.679628372192383;11.15
2015-01-27-14-29-49;0.0;Die letzte Ausgabe erschien am 18 . Die politische Tendenz war unabhängig und rechtsgerichtet .;die letzte ausgabe erschien am 18 die politische tendenz war unabhaengig und rechtsgerichtet; Die letzte Ausgabe erschien am 18. Die politische Tendenz war unabhängig und rechtsgerichtet.;die letzte ausgabe erschien am 18 die politische tendenz war unabhaengig und rechtsgerichtet;1.81015944480896;8.41
2015-02-10-11-34-21;0.0;Da in einer Vielzahl von Fällen mit der Hinterziehung von Steuern auch die Verwirklichung anderer Straftaten oder Ordnungswidrigkeiten einhergeht, für die jedoch die strafbefreiende Wirkung der Selbstanzeige nicht greift, kann auch die Einschaltung eines Rechtsanwalts sinnvoll sein“, erklärt der Steuerberater.;da in einer vielzahl von faellen mit der hinterziehung von steuern auch die verwirklichung anderer straftaten oder ordnungswidrigkeiten einhergeht fuer die jedoch die strafbefreiende wirkung der selbstanzeige nicht greift kann auch die einschaltung eines rechtsanwalts sinnvoll sein erklaert der steuerberater; Da in einer Vielzahl von Fällen mit der Hinterziehung von Steuern auch die Verwirklichung anderer Straftaten oder Ordnungswidrigkeiten einhergeht, für die jedoch die strafbefreiende Wirkung der Selbstanzeige nicht greift, kann auch die Einschaltung eines Rechtsanwalts sinnvoll sein, erklärt der Steuerberater.;da in einer vielzahl von faellen mit der hinterziehung von steuern auch die verwirklichung anderer straftaten oder ordnungswidrigkeiten einhergeht fuer die jedoch die strafbefreiende wirkung der selbstanzeige nicht greift kann auch die einschaltung eines rechtsanwalts sinnvoll sein erklaert der steuerberater;4.901325941085815;16.44
